Ref,Val,Package,PosX,PosY,Rot,Side
"C3","2.2uF","C_0603_1608Metric",167.719378,215.423730,90.000000,bottom
"C3","2.2uF","C_0603_1608Metric",238.050668,273.825029,90.000000,bottom
"C3","2.2uF","C_0603_1608Metric",237.719378,95.423730,90.000000,bottom
"C3","2.2uF","C_0603_1608Metric",237.719378,35.423730,90.000000,bottom
"C3","2.2uF","C_0603_1608Metric",27.719378,215.423730,90.000000,bottom
"C3","2.2uF","C_0603_1608Metric",98.050668,273.825029,90.000000,bottom
"C3","2.2uF","C_0603_1608Metric",27.719378,35.423730,90.000000,bottom
"C3","2.2uF","C_0603_1608Metric",168.050668,273.825029,90.000000,bottom
"C3","2.2uF","C_0603_1608Metric",28.050668,273.825029,90.000000,bottom
"C3","2.2uF","C_0603_1608Metric",97.719378,155.423730,90.000000,bottom
"C3","2.2uF","C_0603_1608Metric",237.719378,215.423730,90.000000,bottom
"C3","2.2uF","C_0603_1608Metric",27.719378,95.423730,90.000000,bottom
"C3","2.2uF","C_0603_1608Metric",237.719378,155.423730,90.000000,bottom
"C3","2.2uF","C_0603_1608Metric",167.719378,95.423730,90.000000,bottom
"C4","10uF","C_0603_1608Metric",110.793128,88.923730,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",180.793128,28.923730,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",251.124418,267.325029,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",110.793128,208.923730,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",110.793128,148.923730,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",41.124418,267.325029,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",40.793128,28.923730,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",40.793128,208.923730,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",40.793128,148.923730,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",181.124418,267.325029,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",110.793128,28.923730,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",180.793128,148.923730,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",111.124418,267.325029,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",40.793128,88.923730,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",250.793128,148.923730,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",250.793128,88.923730,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",250.793128,208.923730,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",180.793128,208.923730,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",180.793128,88.923730,-90.000000,bottom
"C4","10uF","C_0603_1608Metric",250.793128,28.923730,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",182.784418,267.295029,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",42.453128,148.893730,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",112.453128,208.893730,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",252.453128,88.893730,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",252.784418,267.295029,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",42.453128,208.893730,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",112.453128,88.893730,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",182.453128,88.893730,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",112.453128,28.893730,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",42.784418,267.295029,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",182.453128,28.893730,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",112.453128,148.893730,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",182.453128,148.893730,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",42.453128,28.893730,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",182.453128,208.893730,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",252.453128,148.893730,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",112.784418,267.295029,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",252.453128,28.893730,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",42.453128,88.893730,-90.000000,bottom
"C5","10uF","C_0603_1608Metric",252.453128,208.893730,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",174.919378,30.723730,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",104.919378,90.723730,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",174.919378,150.723730,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",244.919378,150.723730,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",104.919378,30.723730,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",244.919378,30.723730,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",34.919378,150.723730,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",34.919378,90.723730,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",104.919378,150.723730,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",174.919378,210.723730,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",244.919378,210.723730,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",244.919378,90.723730,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",34.919378,210.723730,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",104.919378,210.723730,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",245.250668,269.125029,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",175.250668,269.125029,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",34.919378,30.723730,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",105.250668,269.125029,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",35.250668,269.125029,-90.000000,bottom
"C6","10uF","C_0603_1608Metric",174.919378,90.723730,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",32.150668,268.325029,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",241.819378,209.923730,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",171.819378,29.923730,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",31.819378,29.923730,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",101.819378,29.923730,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",102.150668,268.325029,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",241.819378,149.923730,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",241.819378,29.923730,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",172.150668,268.325029,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",101.819378,89.923730,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",31.819378,89.923730,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",101.819378,209.923730,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",241.819378,89.923730,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",31.819378,149.923730,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",242.150668,268.325029,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",101.819378,149.923730,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",171.819378,149.923730,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",31.819378,209.923730,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",171.819378,89.923730,-90.000000,bottom
"C7","1uF","C_0603_1608Metric",171.819378,209.923730,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",113.739378,154.163730,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",253.739378,214.163730,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",183.739378,214.163730,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",183.739378,154.163730,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",183.739378,94.163730,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",183.739378,34.163730,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",253.739378,154.163730,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",43.739378,154.163730,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",43.739378,214.163730,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",43.739378,94.163730,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",44.070668,272.565029,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",114.070668,272.565029,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",113.739378,94.163730,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",253.739378,34.163730,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",253.739378,94.163730,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",254.070668,272.565029,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",113.739378,34.163730,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",113.739378,214.163730,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",184.070668,272.565029,-90.000000,bottom
"D1","XZVG45WT-9","SUNLED_PLCC2-INV",43.739378,34.163730,-90.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",248.429378,85.233730,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",38.429378,205.233730,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",108.429378,205.233730,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",178.429378,145.233730,180.000000,bottom
"L1","DFE252012P-2R2M=P2","L_1008_2520Metric",248.429378,205.233730,180.000000,bottom
